# i	j	beta * DeltaG^cnf_ij
84	548	13.56954146
84	557	22.41882602
84	579	32.08620862
84	636	25.71685418
84	680	15.10234758
84	698	33.30887328
84	756	19.72772744
84	773	23.61599798
84	873	9.729037525
84	965	23.78878514
85	548	13.44376748
85	557	33.48794782
85	636	22.99955426
85	638	14.66529657
85	680	14.56137356
85	724	24.61290365
85	734	21.12676846
85	742	22.14856199
85	773	14.77403065
85	824	17.79180953
85	848	22.49172214
85	873	20.91971029
85	965	20.93564966
85	977	15.67239214
85	993	33.76277065
86	524	9.846769173
86	533	23.47476061
86	536	15.90489056
86	549	14.21333895
86	562	14.20693411
86	578	18.16240679
86	588	21.64840679
86	592	18.11587043
86	632	21.17797818
86	681	15.90237254
86	694	14.93080418
86	707	19.50566049
86	751	11.98371853
86	759	33.54047702
86	835	12.30303075
86	995	15.35967948
87	532	23.85393717
87	567	10.27501147
87	569	27.34052777
87	575	14.82535048
87	643	19.40667857
87	696	15.10067385
87	710	34.58330577
87	776	11.53062851
87	813	22.45220349
87	833	10.36168216
87	847	34.58565567
87	870	36.53346142
87	872	11.5989933
87	893	21.16778725
87	908	21.69029725
87	932	33.63330198
87	951	17.30779293
87	960	36.23357608
87	962	22.23623825
87	974	34.05181323
88	533	22.68774978
88	562	35.21366747
88	570	16.22383765
88	582	14.36798139
88	591	12.214771
88	607	17.98548869
88	614	23.90658374
88	651	10.93492766
88	703	33.40464214
88	738	17.43148431
88	754	16.14976089
88	770	24.43316164
88	871	19.3789174
88	933	26.86506997
89	503	21.16264327
89	523	24.21249287
89	526	21.52648881
89	627	12.44439703
89	698	13.27979709
89	727	27.61083986
89	756	17.44437913
89	762	17.1598063
89	894	36.52763017
89	924	14.92079121
89	925	25.03161987
89	927	29.3269752
89	988	30.99778071
89	996	13.27367175
90	540	33.44646798
90	565	25.29255545
90	570	13.83265144
90	591	28.40558586
90	607	32.16884529
90	651	18.21147614
90	720	27.66199435
90	754	11.37557037
90	803	20.02188797
90	871	13.30673271
90	933	19.34261074
91	527	16.83968153
91	550	11.3617128
91	551	33.75773092
91	554	34.7421814
91	617	29.0115781
91	625	22.46524917
91	693	17.19720483
91	704	21.44797446
91	719	33.84639999
91	721	22.6624551
91	736	14.33329973
91	749	22.5191735
91	760	12.64006747
91	783	17.4095763
91	828	9.90905616
91	853	16.46272391
91	874	15.25056134
91	879	13.40991575
91	903	20.21339077
91	934	33.55432055
91	976	20.35094192
92	548	9.773118853
92	557	15.17874625
92	638	33.7451985
92	680	16.76598783
92	757	18.94170705
92	773	24.05237753
92	841	20.13146849
92	873	12.26953944
92	965	31.57264508
92	977	33.14057804
93	598	27.86110438
93	619	22.31689169
93	622	24.82835505
93	684	13.73814664
93	697	26.57971368
93	723	17.08989349
93	741	17.49350922
93	772	35.51191192
93	779	14.01492603
93	804	23.05013172
93	805	10.68743217
93	810	34.03874318
93	830	12.48403986
93	857	15.38000475
93	861	15.4960306
93	892	23.48368227
93	917	29.39222978
93	928	34.22324254
93	937	11.3282972
93	946	30.16077148
93	956	29.57202581
93	964	15.77645572
93	997	13.09196968
94	511	10.71607119
94	564	11.95780417
94	584	22.06096294
94	597	15.82135696
94	598	19.42473289
94	662	16.18153564
94	672	12.3587224
94	679	24.07498399
94	777	17.51218946
94	778	21.90976137
94	784	18.57464263
94	795	17.93874877
94	810	15.03387791
94	822	10.75875899
94	854	14.35505808
94	875	19.51490748
94	907	25.43776747
94	916	22.50983879
94	958	14.47207443
94	959	33.4698256
94	985	37.5144308
95	524	23.33689359
95	536	22.68213637
95	549	20.41525177
95	562	33.37915369
95	588	17.70814354
95	592	15.70055606
95	631	28.29600621
95	632	20.64106978
95	707	9.775945387
95	751	17.71494629
95	818	20.2939538
95	835	33.24410168
95	883	33.57678591
95	912	19.60119232
95	938	24.28262174
95	995	10.145342
96	539	14.52402096
96	543	24.45935984
96	596	20.41070567
96	675	28.48238856
96	788	22.47348293
96	815	12.358931
96	834	22.70726109
96	898	10.80948733
96	957	35.45235607
96	969	19.9853237
96	989	19.06376737
97	525	34.56265065
97	537	33.54367824
97	555	32.87473864
97	593	21.64275646
97	642	15.58113602
97	665	13.80074148
97	692	15.30229967
97	709	23.12888588
97	718	20.41938046
97	769	22.62965011
97	780	14.30292992
97	783	30.69773334
97	796	33.53214401
97	812	12.82028677
97	842	11.39185916
97	885	13.25935441
97	888	9.894389973
97	914	12.43114527
97	922	13.69640936
97	935	9.68114317
97	959	27.90308326
97	976	35.09000155
98	541	19.58049765
98	574	26.85932138
98	645	16.66684657
98	658	11.00102499
98	674	20.98343778
98	701	18.97794302
98	712	35.20052041
98	722	16.58920695
98	724	31.42876848
98	734	33.93217737
98	745	24.62133647
98	761	27.03688264
98	790	33.85053971
98	823	17.72336052
98	832	26.67937876
98	886	9.936744285
98	911	11.07332896
98	948	26.79550464
98	994	15.21824257
99	537	33.61197475
99	542	10.66755576
99	559	19.60380975
99	593	33.92012011
99	610	18.47047393
99	677	33.64533424
99	706	33.36656832
99	714	33.42952731
99	729	11.31364992
99	743	33.35786258
99	787	12.86115083
99	799	9.890163429
99	809	14.12176721
99	817	17.9416496
99	863	12.70948178
99	876	19.6415936
99	878	33.62126454
99	918	12.0284001
99	941	20.18094828
99	949	14.54835809
99	961	14.45642042
99	999	11.67698105
100	576	29.0356649
100	619	21.92759597
100	684	15.08562756
100	697	20.86183566
100	723	18.69010614
100	741	22.48131499
100	772	34.26782837
100	779	19.66493881
100	804	33.35736692
100	805	10.18561781
100	830	14.41418908
100	857	11.43134182
100	860	33.69078641
100	861	15.08829624
100	892	33.66490554
100	907	34.28142842
100	917	29.54561281
100	928	21.40031835
100	937	15.47714201
100	946	26.74179912
100	950	34.47053927
100	956	33.8652212
100	964	24.11199194
100	997	11.04478801
101	541	22.71371985
101	574	29.20470806
101	587	22.2536401
101	590	32.40908337
101	611	33.6645162
101	638	33.80551274
101	658	14.94246085
101	701	19.80771201
101	722	22.059627
101	724	21.86125931
101	734	27.0099601
101	820	27.69385012
101	823	31.97497548
101	886	17.07199485
101	911	10.76514742
101	948	34.03018733
101	963	33.45121108
101	994	33.55566519
102	504	33.46888719
102	545	12.80345515
102	546	12.80596463
102	561	20.17915992
102	566	13.25485514
102	571	16.57931287
102	626	9.768531462
102	644	11.41148895
102	653	26.30844133
102	655	19.48551058
102	667	11.45539458
102	712	34.58040156
102	716	14.81367826
102	728	24.8269973
102	832	30.85469254
102	849	34.75530953
102	921	24.13179689
102	940	25.30909351
102	945	11.19933394
102	971	22.06985634
103	553	15.37046971
103	607	19.95713527
103	657	10.04038796
103	703	12.63880902
103	726	12.94546649
103	759	23.51029168
103	771	34.02874751
103	821	18.85484783
103	829	16.50509683
103	836	27.93220933
103	880	17.15800335
103	909	18.91312403
103	984	10.7147781
104	517	16.0638128
104	539	15.20976329
104	577	23.12702737
104	594	33.39080487
104	596	34.0890851
104	610	26.69645083
104	629	34.47562448
104	675	12.55367718
104	713	28.04982741
104	714	13.67863525
104	788	9.756810814
104	815	13.89910991
104	863	33.70119048
104	898	25.4280661
104	957	33.59104015
104	969	16.75547322
105	513	13.09517721
105	514	11.3999216
105	529	25.06829869
105	563	17.13749097
105	583	23.68897997
105	615	22.75937863
105	647	16.96069711
105	669	34.72676031
105	730	34.01481402
105	763	28.78513767
105	806	33.37925456
105	843	19.97600646
105	851	11.74631586
105	942	29.88712758
106	549	25.09705401
106	555	20.39098973
106	578	15.82539895
106	606	10.43596368
106	632	25.01309527
106	646	13.91636503
106	681	18.11835161
106	683	33.85055528
106	688	14.85593526
106	689	24.29092022
106	695	16.89877438
106	718	31.28974163
106	769	30.47596277
106	808	16.18127386
106	835	25.81076119
106	943	10.99464202
106	954	24.75686786
107	503	16.13992288
107	523	17.92411081
107	526	27.4055328
107	627	15.5290752
107	698	16.16803161
107	727	20.0167411
107	746	23.18186272
107	756	23.34162825
107	762	18.59924985
107	811	26.87330168
107	894	33.40973596
107	924	14.9407643
107	925	19.12807118
107	927	33.92734563
107	996	11.69213273
108	516	11.02899267
108	556	17.36844959
108	580	32.62640327
108	602	15.8243773
108	608	13.13849581
108	609	10.53684115
108	628	17.65214711
108	691	33.5310091
108	735	33.56239695
108	739	33.39764027
108	747	16.95659672
108	775	23.89040287
108	856	21.91239404
108	866	15.68786955
108	877	33.35689109
108	887	33.48753178
108	891	33.38129038
108	930	11.14353039
108	932	33.99167958
108	947	31.20314213
108	991	11.62777992
109	505	20.63256643
109	508	24.51111414
109	526	14.73895211
109	579	16.84354801
109	616	24.07708844
109	650	18.01605785
109	702	20.69696676
109	708	20.57292867
109	791	28.52691339
109	792	24.42180412
109	850	14.89041809
109	881	29.09403874
109	927	15.71410258
109	966	24.90936495
109	967	33.37577619
110	508	17.751105
110	511	34.96678067
110	564	33.78530901
110	576	9.726392228
110	597	27.34135251
110	697	10.00034658
110	708	33.8718208
110	711	33.35654022
110	737	11.95469771
110	778	19.90236584
110	791	23.52282759
110	805	33.36013335
110	822	33.74274348
110	830	19.41346254
110	857	18.88565421
110	881	29.75982503
110	895	11.76292675
110	907	13.15298696
110	946	10.2368222
111	551	20.30095013
111	553	24.56336919
111	558	35.52150764
111	568	10.46566563
111	605	17.16406675
111	625	19.20053507
111	676	20.54096982
111	719	15.08480599
111	721	33.35052734
111	731	21.21869592
111	768	18.72995516
111	821	20.10481724
111	836	14.31841169
111	862	18.02258808
111	903	27.63528584
111	931	18.97734904
111	934	22.90470645
111	939	34.58946061
112	513	20.14366477
112	514	26.27194506
112	529	33.40189493
112	563	19.86178828
112	603	10.13188019
112	634	34.25002983
112	647	33.35539105
112	685	18.05288059
112	730	33.81320962
112	740	11.42592861
112	793	11.69191524
112	802	11.05352275
112	825	31.05470288
112	843	25.62776669
112	926	12.83820113
112	972	22.68708283
112	998	24.79139607
113	509	17.26031419
113	547	21.31606898
113	613	24.74979362
113	633	14.56674129
113	645	15.18969673
113	649	11.03794699
113	652	11.30924363
113	658	34.40635789
113	674	12.61212615
113	712	30.9786623
113	722	33.42148685
113	745	11.12902548
113	750	13.63617399
113	761	37.86939401
113	786	21.72756686
113	790	12.10772936
113	823	23.09043514
113	825	34.88571807
113	838	15.26137705
113	948	34.10145915
113	994	16.17401096
114	529	18.92255267
114	563	35.04899815
114	572	26.03474863
114	611	26.83922841
114	615	33.7032931
114	641	33.35510703
114	647	29.18682766
114	671	15.99003202
114	733	33.35577726
114	843	25.00857678
114	852	11.77693935
114	868	16.05775854
114	920	11.24057874
114	963	25.34163019
114	968	20.14522032
114	972	18.44123476
114	987	9.790669323
114	990	12.71656742
115	515	17.72490794
115	544	24.03616422
115	554	21.51207358
115	617	13.81232029
115	640	12.13768992
115	704	19.92047159
115	725	11.59737965
115	741	33.39205221
115	779	33.35511516
115	782	25.21876643
115	798	30.31921082
115	804	20.1818841
115	853	18.3338338
115	858	33.55506448
115	867	23.86991781
115	869	13.4421427
115	874	24.03159911
115	879	26.15091522
115	896	33.58745721
115	905	33.35533164
115	956	33.52497022
115	992	10.43006139
116	553	33.42483955
116	558	9.91865511
116	560	15.84037303
116	605	15.28103131
116	803	17.96728946
116	836	35.7584583
116	906	33.48863834
116	984	34.21097713
116	986	24.6016233
117	589	15.46251485
117	673	11.49659666
117	746	25.11200759
117	774	36.35780948
117	789	11.03549466
117	797	33.36106231
117	834	20.04590802
117	864	18.25985727
117	975	26.93194934
117	981	18.20305622
118	517	20.40694464
118	539	31.9058677
118	577	10.11714678
118	599	16.06250602
118	616	29.3085039
118	661	9.811723954
118	662	21.00008771
118	713	11.88283209
118	777	18.16901661
118	784	21.80902785
118	788	25.9194152
118	854	25.10181692
118	894	33.35661728
118	897	18.61184264
118	957	22.46647417
118	958	22.62259836
118	967	30.47264884
118	969	21.54679041
118	985	20.98498243
119	502	11.17104738
119	560	32.43681488
119	589	18.04230452
119	623	20.61610763
119	663	21.42978673
119	678	19.29951048
119	774	29.33766639
119	789	22.07902723
119	801	31.2399385
119	844	31.65460856
119	906	15.23523929
119	978	11.12088365
119	986	22.58332401
120	528	34.98659096
120	534	12.34501338
120	573	23.7696308
120	583	16.87628429
120	639	33.39608981
120	656	13.93920838
120	668	23.15610331
120	669	20.17909401
120	752	12.22093939
120	785	24.58830185
120	816	10.97981219
120	819	16.56364569
120	837	13.207494
121	544	21.26095523
121	554	33.4717473
121	710	33.51559231
121	782	15.6327761
121	847	12.96172628
121	858	29.76854434
121	890	11.92922279
121	896	34.00051911
121	939	27.86841878
121	951	16.83577541
121	960	10.96685706
121	962	20.57064201
121	974	13.42337818
121	982	18.33966451
122	518	31.37333962
122	543	21.52100553
122	594	18.37582159
122	596	12.53946343
122	600	33.76778708
122	621	34.8901266
122	629	13.96495831
122	675	33.73165516
122	687	16.25449483
122	781	33.36414507
122	814	33.52308559
122	846	13.08970152
123	516	10.51977729
123	556	19.17953155
123	580	17.35271125
123	602	17.46861417
123	608	13.98028515
123	609	11.87978093
123	612	21.14911868
123	630	33.36490396
123	637	31.82869666
123	691	24.82614739
123	735	33.37456735
123	747	12.35603211
123	775	22.02470531
123	859	17.28537837
123	866	32.40560832
123	877	22.36384531
123	882	24.47476661
123	887	24.6166739
123	930	13.54564845
123	940	28.22824956
123	991	21.2109815
124	553	22.65901356
124	607	33.45954531
124	657	14.45156945
124	683	23.42806513
124	703	17.32561507
124	721	35.08015365
124	726	10.45572004
124	749	26.91246621
124	759	14.47427828
124	771	15.75363504
124	821	26.38147387
124	829	12.23053883
124	836	37.01290046
124	880	13.57623299
124	909	17.82946394
124	984	18.72941409
125	527	32.89954183
125	550	20.63844902
125	551	12.98993908
125	554	21.27090709
125	617	26.44746431
125	625	10.22163159
125	704	17.04536747
125	719	12.33089028
125	721	16.79063744
125	731	15.09214002
125	749	25.73291667
125	760	13.16755225
125	768	23.66578
125	821	33.42326977
125	828	22.20510503
125	836	29.77577082
125	853	23.45853135
125	874	15.562668
125	879	16.34116842
125	903	10.09014002
125	934	12.78364577
125	939	23.76262876
126	516	20.42904105
126	546	30.511916
126	580	18.41396838
126	608	27.24032068
126	609	25.9323705
126	612	10.46268272
126	630	17.48599515
126	637	23.97456546
126	644	31.33365257
126	655	23.87865182
126	664	26.14526383
126	667	33.73814145
126	691	26.00081233
126	747	16.53825631
126	859	9.889383766
126	877	25.66594231
126	882	15.26390892
126	887	25.44147517
126	940	11.93096933
127	502	32.30907336
127	623	14.07699299
127	643	34.13372075
127	663	32.8404771
127	676	19.3917644
127	678	31.29354253
127	765	15.49896741
127	768	25.28736379
127	801	19.55194792
127	844	17.57089584
127	862	10.75148913
127	870	21.30269321
127	906	20.19474964
127	919	24.34547609
127	931	11.85750867
127	978	18.08738244
128	515	26.47773685
128	598	23.29729382
128	619	21.62589219
128	622	17.38559725
128	640	30.93832786
128	684	13.08080164
128	723	15.28606233
128	741	12.79364912
128	779	10.09591226
128	798	33.43184604
128	804	13.21903534
128	805	14.10983671
128	830	16.46950306
128	857	28.9063011
128	860	29.02152874
128	861	16.63753786
128	867	28.49672146
128	869	22.36308056
128	875	25.95930993
128	892	16.75415728
128	917	26.19876771
128	937	10.51307222
128	956	19.99319946
128	964	10.62616143
128	997	18.32249901
129	511	12.71461898
129	564	10.00948053
129	584	17.79830786
129	597	19.78711943
129	598	12.22504664
129	622	18.25610802
129	662	29.7671767
129	672	9.759052548
129	679	38.15951824
129	777	33.10150436
129	778	26.49797003
129	784	31.0020627
129	795	14.85880206
129	798	34.17821214
129	810	10.50227629
129	822	12.44641346
129	830	24.63394236
129	854	22.6074497
129	875	12.38203518
129	892	18.3410391
129	907	22.25350104
129	916	24.06245534
129	946	33.61644035
129	958	24.41231047
130	515	27.63397488
130	521	33.65019403
130	619	15.79574859
130	622	27.05007372
130	640	18.29232244
130	684	11.78032214
130	723	11.98191377
130	741	9.887105305
130	753	26.54412649
130	772	29.34755551
130	779	10.41457028
130	804	12.07548024
130	805	17.43819299
130	830	31.7585692
130	860	17.30208876
130	861	14.65973568
130	867	15.38128344
130	869	14.8983269
130	892	26.1787634
130	899	34.48598025
130	917	16.98395142
130	937	15.53504116
130	956	12.38705371
130	964	12.17615299
130	992	21.87721462
130	997	20.79554761
131	545	19.61478993
131	546	10.00105476
131	561	11.76646345
131	566	14.86856453
131	571	26.64190053
131	581	20.85182943
131	612	26.74752187
131	626	11.29204337
131	644	10.23614294
131	655	12.10610119
131	664	22.87676399
131	667	16.87139519
131	716	13.24232172
131	748	34.29539027
131	859	33.68002544
131	940	23.31220172
131	945	15.92097234
131	971	36.32459868
132	512	12.00250343
132	519	17.47265581
132	567	33.94928313
132	575	18.08690464
132	601	13.52552557
132	624	21.89443871
132	635	28.98913617
132	762	22.81546602
132	813	24.4171979
132	826	14.87845723
132	872	26.3405625
132	924	27.35554517
132	936	10.4778593
132	953	10.70651394
132	988	14.22490532
133	558	18.43242649
133	570	33.37901902
133	591	34.44788999
133	605	33.41734486
133	607	27.69661913
133	651	25.1817473
133	720	29.59125632
133	754	26.20169388
133	803	14.22172701
133	984	29.84186961
134	503	22.5272066
134	523	21.47127012
134	539	21.6166427
134	543	24.19017387
134	673	33.41459638
134	727	18.1110459
134	746	33.47322639
134	811	27.26727634
134	815	22.47679281
134	834	15.08711811
134	898	11.94830363
134	925	20.10000566
134	969	31.08841266
134	989	16.33897294
135	543	24.0826134
135	589	17.32724403
135	673	16.27066959
135	746	33.3557222
135	774	35.66410454
135	789	12.97898682
135	797	20.07700822
135	834	13.69582164
135	864	12.06967108
135	975	22.26947139
135	981	11.69142067
135	989	18.80995065
136	528	13.70814289
136	583	21.39853636
136	586	29.30855344
136	631	23.28665117
136	639	34.36749499
136	656	11.43258803
136	666	34.52581548
136	668	15.26495537
136	669	13.41247004
136	785	13.99127449
136	816	33.46329926
136	818	19.19217861
136	938	12.3802896
137	541	22.38500279
137	574	26.12466077
137	645	14.60033882
137	658	11.89459123
137	674	19.29529468
137	701	22.07990175
137	712	27.4478859
137	722	18.29631583
137	745	21.67300857
137	761	21.44524223
137	823	18.39724559
137	832	23.47124231
137	886	9.820049703
137	911	12.53821068
137	921	31.12952431
137	948	29.6149824
137	994	13.53905517
138	500	11.20249256
138	531	26.36131587
138	541	29.6868292
138	572	28.1213748
138	587	15.7651674
138	590	18.61137511
138	611	14.757306
138	641	23.25891244
138	671	18.2735504
138	701	25.06087116
138	722	33.38378472
138	733	16.67971149
138	820	10.39371404
138	852	26.74698239
138	855	11.44128579
138	868	13.19062153
138	920	16.8426273
138	952	33.79597289
138	963	12.1815201
138	968	10.89805729
138	987	30.32279387
138	990	17.68851313
139	509	11.14929966
139	518	20.67412299
139	547	10.57793853
139	600	16.75960984
139	621	16.07011491
139	633	14.53811246
139	649	15.24888138
139	652	24.11805867
139	682	36.56679028
139	706	33.42822574
139	744	33.49155098
139	750	20.68450242
139	758	11.05612466
139	781	17.16807934
139	786	17.18676587
139	944	14.0168314
140	500	23.23558363
140	541	11.44433936
140	587	26.31178037
140	590	33.39015536
140	611	11.79286796
140	658	16.36811756
140	674	34.88198443
140	701	10.67317725
140	722	13.11920338
140	820	12.36912513
